"uf","ano_eleicao","id_mandato","nome_fonte","evento","data_evento","precisao_data","data_evento_ate","cargo_assumido","substituto_nome","url","trecho","tipo_fonte","arquivo_bruto","confianca","observacao","arquivo_frente","trecho_no_bruto"
"MT","2018",,"Túlio Aurélio Campos Fontes","posse_suplente","2021-09-15","dia",,,,"https://diariooficial.al.mt.gov.br/publicacoes/11980/","Aos quinze dias do mês de setembro do ano de dois mil e vinte e um, em Cuiabá, capital do Estado de Mato Grosso, no Plenário das Deliberações Deputado Renê Barbour da Assembleia Legislativa, na 56ª Sessão Plenária Ordinária da 3ª Sessão Legislativa da 19ª Legislatura, em razão da vaga havida com a licença do Deputado Dr. Gimenez para tratamento de saúde,","diario_oficial","brutos/doal/publicacoes/pub_11980.html","alta","Termo de Posse, DOAL ed. 1018 de 15 de Setembro de 2021; vaga temporária por licença do titular M2018_MT_7_43333_110000614609","data_raw/assembleias3/MT/eventos.csv",TRUE
"MT","2018",,"Sérgio Ribeiro Araújo","posse_suplente","2022-01-05","dia",,,,"https://diariooficial.al.mt.gov.br/publicacoes/12706/","Aos cinco dias do mês de janeiro do ano de dois mil e vinte e dois, em Cuiabá, capital do Estado de Mato Grosso, no Plenário das Deliberações Deputado Renê Barbour da Assembleia Legislativa, na 83ª Sessão Plenária Ordinária da 3ª Sessão Legislativa da 19ª Legislatura, em razão da vaga havida com a licença do Deputado Dr. Eugênio para tratar de assuntos de interesse particular,","diario_oficial","brutos/doal/publicacoes/pub_12706.html","alta","Termo de Posse, DOAL ed. 1081 de 5 de Janeiro de 2022; vaga temporária por licença do titular M2018_MT_7_40999_110000612634","data_raw/assembleias3/MT/eventos.csv",TRUE
"MT","2018",,"Suelme Evangelista Fernandes","posse_suplente","2022-02-23","dia",,,,"https://diariooficial.al.mt.gov.br/publicacoes/12960/","Aos vinte e três dias do mês de fevereiro do ano de dois mil e vinte e dois, em Cuiabá, capital do Estado de Mato Grosso, no Plenário das Deliberações Deputado Renê Barbour da Assembleia Legislativa, na 5ª Sessão Plenária Ordinária da 4ª Sessão Legislativa da 19ª Legislatura, em razão da vaga havida com a licença do Deputado Dr. Eugênio para tratar de assuntos de interesse particular,","diario_oficial","brutos/doal/publicacoes/pub_12960.html","alta","Termo de Posse, DOAL ed. 1112 de 23 de Fevereiro de 2022; vaga temporária por licença do titular M2018_MT_7_40999_110000612634","data_raw/assembleias3/MT/eventos.csv",TRUE
"MT","2018",,"Valdeniria Dutra Ferreira","posse_suplente","2022-07-12","dia",,,,"https://diariooficial.al.mt.gov.br/publicacoes/15022/","Aos doze dias do mês de julho do ano de dois mil e vinte e dois, em Cuiabá, capital do Estado de Mato Grosso, no Plenário das Deliberações Deputado Renê Barbour da Assembleia Legislativa, na 40ª Sessão Plenária Ordinária da 4ª Sessão Legislativa da 19ª Legislatura, em razão da vaga havida com a licença do Deputado Wilson Santos para tratar de assuntos de interesse particular,","diario_oficial","brutos/doal/publicacoes/pub_15022.html","alta","Termo de Posse, DOAL ed. 1199 de 12 de Julho de 2022; vaga temporária por licença do titular M2018_MT_7_45100_110000622539","data_raw/assembleias3/MT/eventos.csv",TRUE
"MT","2022","M2022_MT_7_14100_110001635705","Cláudio Ferreira de Souza","renuncia","2024-12-30","dia",,,"Francisco Guarnieri de Lima (Chico Guarnieri)","https://diariooficial.al.mt.gov.br/publicacoes/26840/","declara vago , a partir de 30 de dezembro de 2024, o cargo de Deputado Estadual, pertencente à bancada do Partido Trabalhista Brasileiro (PTB), em razão da renúncia apresentada pelo senhor Cláudio Ferreira de Souza , em sessão plenária do dia 18 de dezembro de 2024","diario_oficial","brutos/doal/publicacoes/pub_26840.html","alta","Ato nº 038/2024/SSL/ALMT, DOAL ed. 1731 de 20 de Dezembro de 2024; renúncia apresentada em 18/12/2024 com vaga a partir de 30/12/2024. Mandato em curso (eleição de 2022); cargo assumido não consta do ato (forma atual por inventário aponta 2024-12-31)","data_raw/assembleias3/MT/eventos.csv",TRUE
"MT","2022",,"Francisco Guarnieri de Lima (Chico Guarnieri)","efetivacao_suplente","2025-01-01","dia",,,,"https://diariooficial.al.mt.gov.br/publicacoes/26846/","em razão da renúncia apresentada pelo senhor Cláudio Ferreira de Souza, convoca a assumir o exercício do mandato de Deputado Estadual, como titular, o Senhor Francisco Guarnieri de Lima – CHICO GUARNIERI , 1º Suplente da bancada do Partido Trabalhista Brasileiro – PTB, a partir do dia 1º de janeiro de 2025","diario_oficial","brutos/doal/publicacoes/pub_26846.html","alta","Ato nº 039/2024/SSL/ALMT, DOAL ed. 1731 de 20 de Dezembro de 2024; vaga de M2022_MT_7_14100_110001635705","data_raw/assembleias3/MT/eventos.csv",TRUE
"PA","2018","M2018_PA_7_22222_140000604209","Renato Ogawa (PL)","renuncia","2020-12-01","intervalo","2021-01-01","prefeito de Barcarena","José Maria Tapajós","https://www.alepa.pa.gov.br/Comunicacao/Noticia/5818/novos-deputados-assumem-mandato-legislativo","Assumiram as vagas de deputados estaduais José Maria Tapajós (PL) e Adriano Coelho (PDT), eles ocuparam as vagas deixadas por Renato Ogawa (PL) e Dr. Daniel Santos (MDB), ambos prefeitos eleitos e empossados nos municípios de Barcarena e Ananindeua, respectivamente. || Eles são presidente e 1º vice-presidente da Assembleia Legislativa do Pará (Alepa) e precisam renunciar até o dia 31 de dezembro deste ano","noticia_casa","brutos/noticias/alepa_noticia_5818.html;brutos/noticias/oliberal_1.329483.html","media","A noticia da ALEPA registra a vaga deixada por prefeito eleito e empossado em Barcarena, sem nomear o ato; O Liberal (dez/2020) informa, citando o Poder Legislativo, que Daniel e Ogawa precisavam renunciar ate 31/12/2020. Presente em todas as sessoes de dez/2020 na frequencia do portal.","data_raw/assembleias3/PA/eventos.csv",TRUE
"PA","2018","M2018_PA_7_45678_140000614283","Dr. Daniel Santos (MDB)","renuncia","2020-12-01","intervalo","2021-01-01","prefeito de Ananindeua","Adriano Coelho","https://www.alepa.pa.gov.br/Comunicacao/Noticia/6696/nova-mesa-diretora-e-empossada-e--chicao-assume-a-presidencia-para-o-bienio-20212023","após a renúncia do então presidente da Assembleia Legislativa Paraense, deputado Dr. Daniel Santos (MDB), que deixou o cargo para assumir a prefeitura de Ananindeua no último dia 01 de janeiro.","noticia_casa","brutos/noticias/alepa_noticia_6696.html","alta","Renuncia para assumir a prefeitura de Ananindeua em 01/01/2021. Data exata do ato nao localizada; limite inferior pela frequencia de dez/2020 (presente em todas as sessoes do mes), superior pela posse na prefeitura. Suplente empossado em 05/01/2021 (noticia 5818).","data_raw/assembleias3/PA/eventos.csv",TRUE
"PA","2018",,"Adriano Coelho (PDT)","posse_suplente","2021-01-05","dia",,,,"https://www.alepa.pa.gov.br/Comunicacao/Noticia/9586/deputado-adriano-coelho-e-empossado-na-alepa","Adriano Coelho, 32 anos, assumiu a vaga de deputado estadual na manhã desta terça- feira (05/01) na Assembleia Legislativa do Estado do Pará. Ele assume a vaga deixada por Dr. Daniel Santos, eleito prefeito de Ananindeua.","noticia_casa","brutos/noticias/alepa_noticia_9586.html","alta","Vaga de Dr. Daniel Santos (mandato M2018_PA_7_45678_140000614283)","data_raw/assembleias3/PA/eventos.csv",TRUE
"PA","2018",,"José Maria Tapajós (PL)","posse_suplente","2021-01-05","dia",,,,"https://www.alepa.pa.gov.br/Comunicacao/Noticia/5818/novos-deputados-assumem-mandato-legislativo","nesta terça-feira (05/01). Assumiram as vagas de deputados estaduais José Maria Tapajós (PL) e Adriano Coelho (PDT), eles ocuparam as vagas deixadas por Renato Ogawa (PL)","noticia_casa","brutos/noticias/alepa_noticia_5818.html","alta","Vaga de Renato Ogawa (mandato M2018_PA_7_22222_140000604209)","data_raw/assembleias3/PA/eventos.csv",TRUE
"SC","1998","M1998_SC_7_13133_240002407131331","Pedro Uczai","renuncia","2000-12-31","dia",,"Vice-Prefeito de Chapecó","José Paulo Serafim","http://www2.alesc.sc.gov.br/diarios/pdf/4815dia.pdf","Tendo sido eleito e diplomado Vice prefeito de Chapecó, solicito que seja considerado minha renúncia ao, mandato de Deputado Estadual do Partido dos Trabalhadores, junto a esta Assembléia Legislativa, a partir do dia 31 de dezembro de 2000","diario_oficial","brutos/diarios/4815dia.pdf","alta","Diário da Assembleia nº 4815, p. 12. forma atual 'outro/cargo_incompativel'; a Resolução no mesmo diário convoca José Paulo Serafim 'em decorrência da renúncia do Deputado Pedro Uczai'","data_raw/assembleias3/SC/eventos.csv",TRUE
"SC","1998","M1998_SC_7_13200_240002407132001","Neodi Saretta","renuncia","2001-01-01","dia",,"Prefeito de Concórdia","Afrânio Boppré","http://www2.alesc.sc.gov.br/diarios/pdf/4815dia.pdf","Tenho sido eleito e diplomado Prefeito Municipal de Concórdia, solicito que seja considerado minha renúncia ao mandato de Deputado Estadual junto a esta Assembléia Legislativa, a partir do momento de minha posse, neste dia 1º de janeiro de 2001","diario_oficial","brutos/diarios/4815dia.pdf","alta","Diário da Assembleia nº 4815, p. 11. forma atual 'outro/cargo_incompativel'; a Resolução no mesmo diário convoca Afrânio Boppré (PT) 'em decorrência da renúncia do Deputado Neodi Saretta'","data_raw/assembleias3/SC/eventos.csv",TRUE
"SC","1998","M1998_SC_7_15180_240002407151801","Moacir Sopelsa","licenca","2003-01-02","dia",,"Secretário de Estado do Desenvolvimento Rural e da Agricultura","Valdir Vidal Cobalchini","http://www2.alesc.sc.gov.br/diarios/pdf/5048dia.PDF","vaga em decorrência da indicação do Senhor Deputado Moacir Sopelsa, para assumir a Secretaria de Estado do Desenvolvimento Rural e da Agricultura.","diario_oficial","brutos/diarios/5048dia.PDF","alta","Diário da Assembleia nº 5048, p. 1. convocação do suplente de 02 a 31/01/2003; licenciado no último mês da legislatura","data_raw/assembleias3/SC/eventos.csv",TRUE
"SC","1998","M1998_SC_7_15194_240002407151941","Luiz Herbst","renuncia","2000-03-29","dia",,"Conselheiro do Tribunal de Contas do Estado de Santa Catarina","João Henrique Blasi","http://www2.alesc.sc.gov.br/diarios/pdf/4727dia.pdf","a Mesa Diretora recebeu nesta data a declaração de renúncia do Sr. Deputado Estadual Luiz Herbst. E esta Presidência, de acordo com o § 2º do art. 297, declara vago o cargo eletivo ocupado pelo nobre Deputado.","diario_oficial","brutos/diarios/4727dia.pdf","alta","Diário da Assembleia nº 4727, p. 4. Ata da 17ª Sessão Ordinária de 29/03/2000; na mesma sessão se anuncia a posse do Conselheiro Luiz Herbst; bio da casa confirma a renúncia para o TCE","data_raw/assembleias3/SC/eventos.csv",TRUE
"SC","1998","M1998_SC_7_25123_240002407251231","Paulo Roberto Bornhausen","licenca","1999-12-10","dia",,,"Júlio Garcia","http://www2.alesc.sc.gov.br/diarios/pdf/4698dia.pdf","vaga em decorrência da licença concedida ao Senhor Deputado Paulo Roberto Bornhausen.","diario_oficial","brutos/diarios/4698dia.pdf","alta","Diário da Assembleia nº 4698, p. 1. Resolução DP nº 061/99 convoca Júlio Garcia de 10/12/1999 a 25/04/2000","data_raw/assembleias3/SC/eventos.csv",TRUE
"SC","1998","M1998_SC_7_25123_240002407251231","Paulo Bornhausen","afastamento","2000-02-17","dia",,,"Antônio Ceron","http://www2.alesc.sc.gov.br/diarios/pdf/4712dia.pdf","CONVOCAR o cidadão Antônio Ceron, 3º Suplente de Deputado do Partido da Frente Liberal - PFL, para ocupar cadeira neste Poder, enquanto perdurar o afastamento do Deputado Paulo Bornhausen.","diario_oficial","brutos/diarios/4712dia.pdf","alta","Diário da Assembleia nº 4712, p. 7. Júlio Garcia passa à vaga de João Macagnan no mesmo ato","data_raw/assembleias3/SC/eventos.csv",TRUE
"SC","1998","M1998_SC_7_25222_240002407252221","Ciro Roza","renuncia","2001-01-01","dia",,"Prefeito de Brusque","Júlio Garcia","http://www2.alesc.sc.gov.br/diarios/pdf/4815dia.pdf","Tendo sido eleito e diplomado Prefeito Municipal de Brusque, solicito que seja considerado minha renúncia ao mandato de Deputado Estadual junto a esta Assembléia Legislativa, a partir do momento de minha posse, neste dia 1º de janeiro de 2001","diario_oficial","brutos/diarios/4815dia.pdf","alta","Diário da Assembleia nº 4815, p. 12. forma atual 'outro/cargo_incompativel'; a Resolução publicada no mesmo diário convoca Júlio Garcia 'em decorrência da renúncia do Deputado Ciro Roza'","data_raw/assembleias3/SC/eventos.csv",TRUE
"SC","1998","M1998_SC_7_25456_240002407254561","Wilson Wan-Dall","renuncia","2000-02-16","dia",,"Conselheiro do Tribunal de Contas do Estado de Santa Catarina",,"https://memoriapolitica.alesc.sc.gov.br/biografia/931-Wilson_Wan_Dall","Nesta última Legislatura, renuncia em 16/02/2000, pois foi eleito para o cargo de Conselheiro do Tribunal de Contas do Estado.","memorial_casa","brutos/biografias/931-Wilson_Wan_Dall.html","alta",,"data_raw/assembleias3/SC/eventos.csv",TRUE
"SC","1998","M1998_SC_7_45623_240002407456231","Jaime Duarte","licenca","1999-02-05","dia",,"Secretário de Estado da Justiça e Cidadania",,"https://memoriapolitica.alesc.sc.gov.br/biografia/413-Jaime_Duarte","Licenciou-se do mandato para exercer a função de Secretário de Estado da Justiça e Cidadania, a partir de 5 de fevereiro de 1999.","memorial_casa","brutos/biografias/413-Jaime_Duarte.html","alta",,"data_raw/assembleias3/SC/eventos.csv",TRUE
"SC","1998",,"Clésio Salvaro","efetivacao_suplente","2000-02-17","dia",,,"Clésio Salvaro","http://www2.alesc.sc.gov.br/diarios/pdf/4712dia.pdf","EMPOSSAR o Deputado Clésio Salvaro, 1º Suplente de Deputado do Partido da Frente Liberal - PFL, para ocupar cadeira de Deputado neste Poder, em decorrência da vacância do Deputado Wilson Wan-Dall. PALÁCIO BARRIGA-VERDE, em 17 de fevereiro de 2000.","diario_oficial","brutos/diarios/4712dia.pdf","alta","Diário da Assembleia nº 4712, p. 7. vaga de Wilson Wan-Dall (renúncia para o TCE)","data_raw/assembleias3/SC/eventos.csv",TRUE
"SC","1998",,"João Henrique Blasi","efetivacao_suplente","2000-03-30","dia",,,"João Henrique Blasi","http://www2.alesc.sc.gov.br/diarios/pdf/4727dia.pdf","resolve convocar o cidadão João Henrique Blasi, 1º Suplente de Deputado, do Partido do Movimento Democrático Brasileiro - PMDB, para ocupar cadeira de Deputado neste Poder, em decorrência da vacância do Deputado Luiz Roberto Herbst.","diario_oficial","brutos/diarios/4727dia.pdf","alta","Diário da Assembleia nº 4727, p. 4. resolução de 30/03/2000 lida em plenário","data_raw/assembleias3/SC/eventos.csv",TRUE
"SC","1998",,"Afrânio Boppré","efetivacao_suplente","2001-01-02","dia",,,"Afrânio Boppré","http://www2.alesc.sc.gov.br/diarios/pdf/4815dia.pdf","para assumir mandato de Deputado neste Poder, em decorrência da renúncia do Deputado Neodi Saretta.","diario_oficial","brutos/diarios/4815dia.pdf","alta","Diário da Assembleia nº 4815, p. 10. Resolução DP de 02/01/2001 que convoca Afrânio Boppré, 1º suplente do PT","data_raw/assembleias3/SC/eventos.csv",TRUE
"SC","1998",,"José Paulo Serafim","efetivacao_suplente","2001-01-02","dia",,,"José Paulo Serafim","http://www2.alesc.sc.gov.br/diarios/pdf/4815dia.pdf","CONVOCAR o cidadão José Paulo Serafim, 2º Suplente de Deputado do Partido dos Trabalhadores - PT -, para assumir mandato de Deputado neste Poder, em decorrência da renúncia do Deputado Pedro Uczai.","diario_oficial","brutos/diarios/4815dia.pdf","alta","Diário da Assembleia nº 4815, p. 10. vaga de Pedro Uczai","data_raw/assembleias3/SC/eventos.csv",TRUE
"SC","1998",,"Júlio Garcia","efetivacao_suplente","2001-01-02","dia",,,"Júlio Garcia","http://www2.alesc.sc.gov.br/diarios/pdf/4815dia.pdf","CONVOCAR o Deputado Júlio Garcia, 2º Suplente de Deputado do Partido da Frente Liberal - PFL-, para assumir o mandato de Deputado neste Poder, em decorrência da renúncia do Deputado Ciro Roza.","diario_oficial","brutos/diarios/4815dia.pdf","alta","Diário da Assembleia nº 4815, p. 10. vaga de Ciro Roza","data_raw/assembleias3/SC/eventos.csv",TRUE
"SC","2002","M2002_SC_7_13111_174","Volnei Morastoni","renuncia","2004-12-14","intervalo","2005-01-03","Prefeito de Itajaí","Vânio dos Santos","http://www2.alesc.sc.gov.br/diarios/pdf/5364dia.pdf","CONVOCA o cidadão Vânio dos Santos, 1º Suplente do Partido dos Trabalhadores - PT -, para ocupar cadeira de Deputado neste Poder, em decorrência da renúncia do Deputado VoInei Morastoni.","diario_oficial","brutos/diarios/5364dia.pdf","alta","Diário da Assembleia nº 5364, p. 2. ato de 03/01/2005 (limite superior); limite inferior: presidiu a 4ª Sessão Especial de 14/12/2004 (Diário 5.359, p. 18); Diário 5.677 o chama 'hoje prefeito de Itajaí'; forma atual 'outro/cargo_incompativel' em 31/12/2004","data_raw/assembleias3/SC/eventos.csv",TRUE
"SC","2002","M2002_SC_7_25100_458","Cesar Souza","licenca","2006-11-21","dia",,,"José Carlos Vieira","http://www2.alesc.sc.gov.br/diarios/pdf/5654dia.pdf","CONCEDE licença ao Senhor Deputado Cesar Souza, por um período de sessenta dias, a partir de 21 de novembro do corrente ano, para tratar de assuntos particulares.","diario_oficial","brutos/diarios/5654dia.pdf","alta","Diário da Assembleia nº 5654, p. 9. licença por 60 dias","data_raw/assembleias3/SC/eventos.csv",TRUE
"SC","2002","M2002_SC_7_25100_458","Cesar Souza","retorno","2007-01-20","dia",,,,"http://www2.alesc.sc.gov.br/diarios/pdf/5674dia.pdf","que passam do “Gabinete do Deputado José Carlos Vieira” para o “Gabinete do Deputado Cesar Souza”, a partir de 20/01/07.","diario_oficial","brutos/diarios/5674dia.pdf","media","Diário da Assembleia nº 5674, p. 4. retorno inferido da volta dos servidores ao gabinete do titular","data_raw/assembleias3/SC/eventos.csv",TRUE
"SC","2002","M2002_SC_7_25123_472","João Rodrigues","renuncia","2004-12-14","dia",,"Prefeito de Chapecó","Gelson Merísio","http://www2.alesc.sc.gov.br/diarios/pdf/5359dia.pdf","convocada para declaração de renúncia dos Srs. Deputados João Paulo Kleinübing e João Rodrigues","diario_oficial","brutos/diarios/5359dia.pdf","alta","Diário da Assembleia nº 5359, p. 18. Ata da 4ª Sessão Especial de 14/12/2004; Ato da Mesa de 14/12/2004 (Diário 5.358, p. 21) convoca Gelson Merísio 'em decorrência da renúncia do Deputado João Rodrigues'; forma atual 'outro/cargo_incompativel' em 31/12/2004","data_raw/assembleias3/SC/eventos.csv",TRUE
"SC","2002","M2002_SC_7_25888_473","João Paulo Kleinübing","renuncia","2004-12-14","dia",,"Prefeito de Blumenau","Antônio Aguiar","http://www2.alesc.sc.gov.br/diarios/pdf/5359dia.pdf","convocada para declaração de renúncia dos Srs. Deputados João Paulo Kleinübing e João Rodrigues","diario_oficial","brutos/diarios/5359dia.pdf","alta","Diário da Assembleia nº 5359, p. 18. Ata da 4ª Sessão Especial de 14/12/2004; Ato da Mesa de 14/12/2004 (Diário 5.358, p. 21) convoca Antônio Aguiar 'em decorrência da renúncia do Deputado João Paulo Kleinübing'; forma atual 'outro/cargo_incompativel' em 31/12/2004","data_raw/assembleias3/SC/eventos.csv",TRUE
"SC","2002","M2002_SC_7_45678_254","Luiz Eduardo Cherem","licenca","2004-04-28","dia",,"Secretário de Estado da Saúde","Francisco de Assis Küster","http://www2.alesc.sc.gov.br/diarios/pdf/5268dia.pdf","em decorrência do afastamento do Deputado Luiz Eduardo Cherem, indicado para o cargo de Secretário de Estado Saúde.","diario_oficial","brutos/diarios/5268dia.pdf","alta","Diário da Assembleia nº 5268, p. 17. Ato de 28/04/2004","data_raw/assembleias3/SC/eventos.csv",TRUE
"SC","2002","M2002_SC_7_45678_254","Luiz Eduardo Cherem","licenca","2006-10-31","dia",,,"Antônio Luz Neto","http://www2.alesc.sc.gov.br/diarios/pdf/5647dia.pdf","CONCEDE licença ao Senhor Deputado Luiz Eduardo Cherem, por um período de sessenta dias, a partir de 31 de outubro do corrente ano, para tratar de assuntos particulares.","diario_oficial","brutos/diarios/5647dia.pdf","alta","Diário da Assembleia nº 5647, p. 15. licença por 60 dias","data_raw/assembleias3/SC/eventos.csv",TRUE
"SC","2002","M2002_SC_7_45678_254","Luiz Eduardo Cherem","afastamento","2007-01-16","dia",,"Secretário de Estado da Saúde","João Itamar da Silveira","http://www2.alesc.sc.gov.br/diarios/pdf/5671dia.pdf","em decorrência do afastamento do Deputado Luiz Eduardo Cherem, indicado para o cargo de Secretário de Estado da Saúde, por declino do 4º Suplente.","diario_oficial","brutos/diarios/5671dia.pdf","alta","Diário da Assembleia nº 5671, p. 3. ato de 16/01/2007; afastado para a Secretaria da Saúde até o fim da legislatura","data_raw/assembleias3/SC/eventos.csv",TRUE
"SC","2002",,"Antônio Aguiar","efetivacao_suplente","2004-12-14","dia",,,"Antônio Aguiar","http://www2.alesc.sc.gov.br/diarios/pdf/5358dia.pdf","CONVOCA o cidadão Antônio Aguiar, 1º Suplente do Partido da Frente Liberal - PFL -, para ocupar cadeira de Deputado neste Poder, em decorrência da renúncia do Deputado João Paulo Kleinübing.","diario_oficial","brutos/diarios/5358dia.pdf","alta","Diário da Assembleia nº 5358, p. 21. vaga de João Paulo Kleinübing","data_raw/assembleias3/SC/eventos.csv",TRUE
"SC","2002",,"Gelson Merísio","efetivacao_suplente","2004-12-14","dia",,,"Gelson Merísio","http://www2.alesc.sc.gov.br/diarios/pdf/5358dia.pdf","CONVOCA o cidadão Gelson Merísio, 2º Suplente do Partido da Frente Liberal - PFL -, para ocupar cadeira de Deputado neste Poder, em decorrência da renúncia do Deputado João Rodrigues.","diario_oficial","brutos/diarios/5358dia.pdf","alta","Diário da Assembleia nº 5358, p. 21. vaga de João Rodrigues","data_raw/assembleias3/SC/eventos.csv",TRUE
"SC","2006","M2006_SC_7_11233_10494","Reno Caramori","licenca","2010-10-28","dia",,,,"http://www2.alesc.sc.gov.br/diarios/pdf/6221dia.pdf","CONCEDE licença do Senhor Deputado Reno Caramori, por um período de sessenta dias, a contar de 28 de outubro do corrente ano, para tratar de assuntos particulares.","diario_oficial","brutos/diarios/6221dia.pdf","alta","Diário da Assembleia nº 6221, p. 3. licença por 60 dias, em curso na votação nominal de 15/12/2010","data_raw/assembleias3/SC/eventos.csv",TRUE
"SC","2006","M2006_SC_7_11611_10505","Jandir Bellini","renuncia","2008-12-17","intervalo","2008-12-31","Prefeito de Itajaí","Lício Mauro da Silveira","http://www2.alesc.sc.gov.br/diarios/pdf/5986dia.pdf","CONVOCA o cidadão Lício Mauro da Silveira, 1º Suplente da Coligação Salve Santa Catarina, para ocupar cadeira de Deputado neste Poder, em decorrência da renúncia do Senhor Deputado Jandir Bellini, eleito Prefeito do Município de Itajaí.","diario_oficial","brutos/diarios/5986dia.pdf","alta","Diário da Assembleia nº 5986, p. 2. ato de 31/12/2008 (limite superior); limite inferior: ata da 101ª Sessão Ordinária de 17/12/2008 ainda o trata como deputado (Diário 5.983, p. 2); forma atual 'outro/cargo_incompativel' em 31/12/2008","data_raw/assembleias3/SC/eventos.csv",TRUE
"SC","2006","M2006_SC_7_15215_10044","João Henrique Blasi","renuncia","2007-11-01","intervalo","2007-11-28","Desembargador do Tribunal de Justiça de Santa Catarina","Edson Renato Dias","http://www2.alesc.sc.gov.br/diarios/pdf/5826dia.pdf","CONVOCA o cidadão Edson Renato Dias, 1º Suplente da Coligação Todos por Santa Catarina, para ocupar cadeira de Deputado neste Poder, em decorrência da renúncia do Deputado João Henrique Blasi, indicado para o cargo de Desembargador do Tribunal de Justiça do Estado.","diario_oficial","brutos/diarios/5826dia.pdf","alta","Diário da Assembleia nº 5826, p. 7. ato de 28/11/2007 (limite superior); a biografia da casa registra 'Em novembro de 2007, renunciou ao mandato parlamentar' (limite inferior)","data_raw/assembleias3/SC/eventos.csv",TRUE
"SC","2006","M2006_SC_7_15220_10045","Herneus de Nadal","renuncia","2009-07-15","intervalo","2009-07-21","Conselheiro do Tribunal de Contas do Estado de Santa Catarina","Edison Andrino","http://www2.alesc.sc.gov.br/diarios/pdf/6063dia.pdf","CONVOCA o cidadão Edison Adrião Andrino de Oliveira, 3º Suplente da Coligação Todos por Santa Catarina, para ocupar cadeira de Deputado neste Poder, em decorrência da renúncia do Deputado Herneus de Nadal, nomeado para o cargo de Conselheiro do Tribunal de Contas do Estado.","diario_oficial","brutos/diarios/6063dia.pdf","alta","Diário da Assembleia nº 6063, p. 27. ato de 21/07/2009 (limite superior); limite inferior: presente na 59ª Sessão Ordinária de 15/07/2009 (mesmo diário); a biografia da casa registra ingresso no TCE em 20/07/2009","data_raw/assembleias3/SC/eventos.csv",TRUE
"SC","2006","M2006_SC_7_25111_10079","Julio Garcia","renuncia","2009-08-19","intervalo","2009-09-02","Conselheiro do Tribunal de Contas do Estado de Santa Catarina","Valdir Cobalchini","http://www2.alesc.sc.gov.br/diarios/pdf/6082dia.pdf","CONVOCA o cidadão Valdir Cobalchini, 4º Suplente da Coligação Todos por Santa Catarina, para ocupar cadeira de Deputado neste Poder, em decorrência da renúncia do Deputado Julio Garcia, nomeado para o cargo de Conselheiro do Tribunal de Contas do Estado.","diario_oficial","brutos/diarios/6082dia.pdf","alta","Diário da Assembleia nº 6082, p. 13. ato de 02/09/2009 (limite superior); limite inferior: presente na 68ª Sessão Ordinária de 19/08/2009 (Diário 6.077); ausente das listas de 20, 26 e 27/08/2009","data_raw/assembleias3/SC/eventos.csv",TRUE
"SC","2006","M2006_SC_7_45110_10159","Clésio Salvaro","renuncia","2008-12-22","dia",,"Prefeito de Criciúma","Serafim Venzon","http://www2.alesc.sc.gov.br/diarios/pdf/5988dia.pdf","que no dia 22 de dezembro, logo após o ato de renúncia do deputado Clésio Salvaro diante do presidente desta Casa, pois no dia 1º de janeiro assumirá o comando de uma das maiores prefeituras de Santa Catarina, a de Criciúma","diario_oficial","brutos/diarios/5988dia.pdf","media","Diário da Assembleia nº 5988, p. 7. data vem de discurso transcrito em ata; Ato de 29/12/2008 (Diário 5.983, p. 36) convoca Serafim Venzon 'em decorrência da renúncia do Deputado Clésio Salvaro, eleito Prefeito do Município de Criciúma'; forma atual 'outro/cargo_incompativel' em 31/12/2008","data_raw/assembleias3/SC/eventos.csv",TRUE
"SC","2006",,"Serafim Venzon","efetivacao_suplente","2008-12-29","dia",,,"Serafim Venzon","http://www2.alesc.sc.gov.br/diarios/pdf/5983dia.pdf","CONVOCA o cidadão Serafim Venzon, 1º Suplente do Partido da Social Democracia Brasileira, para ocupar cadeira de Deputado neste Poder, em decorrência da renúncia do Deputado Clésio Salvaro, eleito Prefeito do Município de Criciúma.","diario_oficial","brutos/diarios/5983dia.pdf","alta","Diário da Assembleia nº 5983, p. 36. vaga de Clésio Salvaro","data_raw/assembleias3/SC/eventos.csv",TRUE
"SC","2010","M2010_SC_7_15001_240000000306","Elizeu Mattos","renuncia","2012-12-19","intervalo","2012-12-20","Prefeito de Lages","Mauro de Nadal","http://www2.alesc.sc.gov.br/diarios/pdf/6502dia.pdf","CONVOCA o cidadão Mauro de Nadal, 2º Suplente da Coligação DEM, PMDB, PSDB, PTB, PTC, PSL, PRP e PSC, para ocupar cadeira de Deputado neste Poder, em decorrência da renúncia do Deputado Elizeu Mattos, eleito para ocupar o cargo de Prefeito Municipal de Lages.","diario_oficial","brutos/diarios/6502dia.pdf","alta","Diário da Assembleia nº 6502, p. 2. ato de 20/12/2012 (limite superior); limite inferior: presente na 127ª Sessão Ordinária de 19/12/2012 (Diário 6.508); forma atual 'outro/cargo_incompativel' em 31/12/2012","data_raw/assembleias3/SC/eventos.csv",TRUE
